-30,1.2,-0.6,-1,38.5,-40.43
-30,1.2,-0.6,-1,39,-42.611
-30,1.2,-0.6,-1,39.5,-45.075
-30,1.2,-0.6,-1,40,-48.755
-30,1.2,-0.6,-1,40.5,-53.824
-30,1.2,-0.6,-1,41,-58.792
-30,1.2,-0.6,-1,41.5,-53.169
-30,1.2,-0.6,-1,42,-48.005
-30,1.2,-0.6,-0.8,34,-30.869
-30,1.2,-0.6,-0.8,34.5,-32.183
-30,1.2,-0.6,-0.8,35,-32.979
-30,1.2,-0.6,-0.8,35.5,-34.184
-30,1.2,-0.6,-0.8,36,-35.445
-30,1.2,-0.6,-0.8,36.5,-36.948
-30,1.2,-0.6,-0.8,37,-38.618
-30,1.2,-0.6,-0.8,37.5,-40.758
-30,1.2,-0.6,-0.8,38,-41.716
-30,1.2,-0.6,-0.8,38.5,-43.964
-30,1.2,-0.6,-0.8,39,-47.519
-30,1.2,-0.6,-0.8,39.5,-52.566
-30,1.2,-0.6,-0.8,40,-65.815
-30,1.2,-0.6,-0.8,40.5,-56.023
-30,1.2,-0.6,-0.8,41,-49.928
-30,1.2,-0.6,-0.8,41.5,-45.852
-30,1.2,-0.6,-0.8,42,-43.114
-30,1.2,-0.6,-0.6,34,-32.468
-30,1.2,-0.6,-0.6,34.5,-34.103
-30,1.2,-0.6,-0.6,35,-35.12
-30,1.2,-0.6,-0.6,35.5,-36.68
-30,1.2,-0.6,-0.6,36,-38.362
-30,1.2,-0.6,-0.6,36.5,-40.458
-30,1.2,-0.6,-0.6,37,-42.943
-30,1.2,-0.6,-0.6,37.5,-46.459
-30,1.2,-0.6,-0.6,38,-48.135
-30,1.2,-0.6,-0.6,38.5,-52.458
-30,1.2,-0.6,-0.6,39,-55.916
-30,1.2,-0.6,-0.6,39.5,-51.628
-30,1.2,-0.6,-0.6,40,-47.127
-30,1.2,-0.6,-0.6,40.5,-44.243
-30,1.2,-0.6,-0.6,41,-42.236
-30,1.2,-0.6,-0.6,41.5,-40.329
-30,1.2,-0.6,-0.6,42,-38.786
-30,1.2,-0.6,-0.4,34,-36.109
-30,1.2,-0.6,-0.4,34.5,-38.717
-30,1.2,-0.6,-0.4,35,-40.394
-30,1.2,-0.6,-0.4,35.5,-42.97
-30,1.2,-0.6,-0.4,36,-45.425
-30,1.2,-0.6,-0.4,36.5,-47.082
-30,1.2,-0.6,-0.4,37,-46.46
-30,1.2,-0.6,-0.4,37.5,-44.388
-30,1.2,-0.6,-0.4,38,-43.581
-30,1.2,-0.6,-0.4,38.5,-42.032
-30,1.2,-0.6,-0.4,39,-40.417
-30,1.2,-0.6,-0.4,39.5,-39.171
-30,1.2,-0.6,-0.4,40,-37.919
-30,1.2,-0.6,-0.4,40.5,-36.898
-30,1.2,-0.6,-0.4,41,-36.064
-30,1.2,-0.6,-0.4,41.5,-35.141
-30,1.2,-0.6,-0.4,42,-34.299
-30,1.2,-0.6,-0.2,34,-42.511
-30,1.2,-0.6,-0.2,34.5,-39.28
-30,1.2,-0.6,-0.2,35,-37.59
-30,1.2,-0.6,-0.2,35.5,-35.923
-30,1.2,-0.6,-0.2,36,-34.692
-30,1.2,-0.6,-0.2,36.5,-33.663
-30,1.2,-0.6,-0.2,37,-32.83
-30,1.2,-0.6,-0.2,37.5,-32.068
-30,1.2,-0.6,-0.2,38,-31.842
-30,1.2,-0.6,-0.2,38.5,-31.377
-30,1.2,-0.6,-0.2,39,-30.877
-30,1.2,-0.6,-0.2,39.5,-30.49
-30,1.2,-0.6,-0.2,40,-30.075
-30,1.2,-0.6,-0.2,40.5,-29.724
-30,1.2,-0.6,-0.2,41,-29.436
-30,1.2,-0.6,-0.2,41.5,-29.078
-30,1.2,-0.6,-0.2,42,-28.707
-30,1.2,-0.6,-5.55E-17,34,-24.17
-30,1.2,-0.6,-5.55E-17,34.5,-23.456
-30,1.2,-0.6,-5.55E-17,35,-23.078
-30,1.2,-0.6,-5.55E-17,35.5,-22.704
-30,1.2,-0.6,-5.55E-17,36,-22.421
-30,1.2,-0.6,-5.55E-17,36.5,-22.184
-30,1.2,-0.6,-5.55E-17,37,-21.989
-30,1.2,-0.6,-5.55E-17,37.5,-21.804
-30,1.2,-0.6,-5.55E-17,38,-21.777
-30,1.2,-0.6,-5.55E-17,38.5,-21.677
-30,1.2,-0.6,-5.55E-17,39,-21.567
-30,1.2,-0.6,-5.55E-17,39.5,-21.507
-30,1.2,-0.6,-5.55E-17,40,-21.439
-30,1.2,-0.6,-5.55E-17,40.5,-21.399
-30,1.2,-0.6,-5.55E-17,41,-21.391
-30,1.2,-0.6,-5.55E-17,41.5,-21.351
-30,1.2,-0.6,-5.55E-17,42,-21.269
-30,1.2,-0.6,0.2,34,-19.73
-30,1.2,-0.6,0.2,34.5,-19.274
-30,1.2,-0.6,0.2,35,-19.033
-30,1.2,-0.6,0.2,35.5,-18.807
-30,1.2,-0.6,0.2,36,-18.645
-30,1.2,-0.6,0.2,36.5,-18.516
-30,1.2,-0.6,0.2,37,-18.414
-30,1.2,-0.6,0.2,37.5,-18.321
